close,high,low,open,timestamp,volume
29368.49,29385.29,29354.3,29361.42,1609540260,0.36502352
29385.07,29391.66,29371.69,29383.22,1609540320,0.82802551
29376.62,29390.15,29376.57,29376.58,1609540380,1.82458698
29376.73,29394.29,29376.62,29376.62,1609540440,2.27666003
29392.43,29394.28,29376.74,29392.43,1609540500,0.70535445
29387.49,29394.29,29376.75,29392.43,1609540560,0.83036271
29337.48,29383.8,29337.48,29383.8,1609540620,6.61725431
29334.93,29358.06,29319.12,29337.47,1609540680,4.52419625
29377.3,29377.3,29322.18,29334.86,1609540740,1.30056555
29402.55,29402.55,29361.12,29377.3,1609540800,2.16141812
29388.44,29402.55,29368.27,29402.55,1609540860,12.45812823
29395.51,29395.51,29370.52,29394.84,1609540920,0.41911268
29398.92,29402.55,29379.34,29379.34,1609540980,0.70993042
29391.72,29406,29386.27,29398.92,1609541040,16.09541667
29376.5,29395.74,29376.48,29391.72,1609541100,2.91460838
29371.4,29384.12,29369.91,29384.12,1609541160,1.71113635
29361.37,29377.21,29361.37,29371.84,1609541220,7.20787922
29350.94,29361.37,29340.21,29361.37,1609541280,3.57302131
29345.76,29365.03,29330.63,29340.67,1609541340,2.47156715
29349.27,29365.02,29348.23,29363.48,1609541400,2.98614356
29354.32,29362.72,29343.67,29351.9,1609541460,1.15991004
29372.23,29372.74,29354.33,29360.39,1609541520,1.47038631
29359.86,29377.55,29358.27,29372.23,1609541580,1.08906499
29394.66,29394.66,29374.2,29376.07,1609541640,1.72703828
29350.01,29385.75,29338.56,29376.83,1609541700,5.70506611
29343.22,29358.13,29324.01,29356.97,1609541760,4.86563319
29340.65,29357.73,29335.5,29335.5,1609541820,0.63197595
29349.38,29358.1,29340.65,29357.43,1609541880,0.78137743
29355.57,29363.64,29340.67,29349.38,1609541940,5.79378844
29339.61,29356.87,29326.11,29352.5,1609542000,7.27210505
29345.81,29354.37,29332.22,29339.61,1609542060,1.50688650
29379.56,29379.56,29336.62,29336.62,1609542120,1.06895600
29371.18,29379.56,29361.83,29379.56,1609542180,3.72261679
29380.19,29380.19,29361.85,29361.85,1609542240,2.19609324
29364.55,29380.19,29364.55,29380.19,1609542300,3.04308790
29376.61,29378.83,29354.83,29354.83,1609542360,1.44660163
29384.09,29384.09,29364.71,29376.61,1609542420,4.54946887
29359.97,29387.3,29348.72,29370.28,1609542480,2.42357380
29369.55,29370.73,29348.64,29359.97,1609542540,2.86326124
29375.18,29375.18,29352.81,29361.18,1609542600,3.78608547
29370.5,29370.5,29356.22,29365.79,1609542660,4.46650499
29368.96,29370.35,29357.72,29359.94,1609542720,0.76150754
29358.55,29362.36,29344.65,29362.36,1609542780,1.30919093
29338.6,29355.39,29321.4,29349.45,1609542840,3.72319025
29324.05,29347.75,29321.41,29343.92,1609542900,3.87683556
29318.89,29325.59,29311.32,29324.05,1609542960,2.42113478
29347.92,29356,29318.72,29318.72,1609543020,1.64599402
29367.28,29376.63,29338.66,29338.66,1609543080,5.52902269
29385.33,29385.33,29357.73,29357.73,1609543140,0.42622426
29388.09,29398.36,29364.73,29364.73,1609543200,0.44748119
29374.78,29404.89,29374.78,29387.18,1609543260,5.41044614
29368.4,29392.07,29339.19,29375.35,1609543320,4.78506328
29357.58,29387.62,29357.58,29368.4,1609543380,4.66496835
29371.45,29372.92,29351.33,29367.23,1609543440,2.62217212
29369.79,29371.45,29360.25,29371.45,1609543500,0.23777418
29373.64,29374.37,29360.59,29369.79,1609543560,2.54351560
29366.21,29383.89,29353.81,29361.24,1609543620,7.99211042
29372.59,29380.58,29353.82,29353.82,1609543680,4.94997695
29380.58,29380.58,29356.32,29356.33,1609543740,2.85462895
29378.82,29380.58,29357.65,29371.65,1609543800,0.76708291
29384.51,29398.42,29367.83,29368.38,1609543860,3.49169720
29405.35,29414.81,29384.51,29384.51,1609543920,3.59514075
29409.32,29416.64,29405.34,29405.34,1609543980,2.31719019
29411.49,29423,29399.66,29409.32,1609544040,1.97685005
29403.08,29423.97,29401.28,29421.07,1609544100,5.52088307
29424.22,29426.65,29407.84,29408.23,1609544160,1.20492473
29409.63,29434.27,29409.63,29424.22,1609544220,3.63868426
29416.2,29423.45,29398.09,29409.64,1609544280,1.89122826
29420.88,29420.88,29395.92,29402.96,1609544340,3.91051278
29405.81,29416.45,29403.24,29408.88,1609544400,6.49062614
29420.88,29420.88,29407.29,29408.77,1609544460,6.52561594
29394.84,29403.72,29370.44,29403.34,1609544520,4.87270682
29373.1,29396.33,29358.44,29376.52,1609544580,3.68502098
29360.92,29385.45,29353.14,29353.14,1609544640,2.83217809
29357.17,29375.08,29357.17,29369.2,1609544700,0.80041992
29361.58,29378.11,29361.38,29361.38,1609544760,1.72456327
29347.53,29361.58,29341.17,29361.58,1609544820,4.78410550
29356.86,29360.69,29347.97,29347.97,1609544880,2.01642876
29365.8,29379.58,29349.42,29349.42,1609544940,2.62208007
29380.64,29385.14,29351.28,29362.18,1609545000,9.35711696
29386.84,29387.49,29364.72,29387.49,1609545060,1.74171791
29378.74,29383.42,29372.26,29383.42,1609545120,5.73361456
29377.49,29378.08,29369.02,29372.78,1609545180,2.39875647
29376.04,29388.28,29376.04,29377.49,1609545240,4.32994798
29390.92,29398.72,29383.38,29383.38,1609545300,4.79467115
29402.92,29402.92,29384.51,29384.51,1609545360,1.05232209
29399.58,29408.73,29394.34,29402.92,1609545420,1.60188866
29408.73,29408.73,29394.12,29403,1609545480,5.77991822
29402.64,29417.64,29396.92,29397.02,1609545540,0.97121388
